zip,market,tier,state,lat,lng
05030,"Non-compliant",nc,VT,43.4107,-72.4298
61007,"Out of Coverage",ooc,IL,42.1905,-89.5939
63801,"Non-compliant",nc,MO,36.8911,-89.5820
01073,"Non-compliant",nc,MA,42.2247,-72.7194
04116,"Non-compliant",nc,ME,43.6415,-70.2409
01013,"Non-compliant",nc,MA,42.1487,-72.6079
99685,"Non-compliant",nc,AK,53.8871,-166.5199
02366,"Non-compliant",nc,MA,41.8501,-70.7044
97703,"Non-compliant",nc,OR,44.0915,-121.4073
48915,"Non-compliant",nc,MI,42.7391,-84.5704
40152,"Out of Coverage",ooc,KY,37.6194,-86.4491
78469,"Out of Coverage",ooc,TX,27.7770,-97.4632
89008,"Out of Coverage",ooc,NV,37.6128,-114.5097
53523,"Non-compliant",nc,WI,42.9918,-89.0209
88411,"Non-compliant",nc,NM,35.1303,-103.1605
46974,"Non-compliant",nc,IN,40.9482,-85.9301
33584,"Out of Coverage",ooc,FL,27.9922,-82.2863
71431,"Non-compliant",nc,LA,31.2587,-92.6775
72774,"Non-compliant",nc,AR,35.9082,-94.2304
18210,"Non-compliant",nc,PA,40.9748,-75.5842
75072,"Out of Coverage",ooc,TX,33.1976,-96.6153
79111,"Out of Coverage",ooc,TX,35.2286,-101.6703
72069,"Non-compliant",nc,AR,34.5993,-91.1844
69145,"Non-compliant",nc,NE,41.2321,-103.6602
06031,"Out of Coverage",ooc,CT,41.9559,-73.3632
17010,"Non-compliant",nc,PA,40.2776,-76.5852
19496,"Non-compliant",nc,PA,40.0971,-75.4696
72140,"Non-compliant",nc,AR,34.3878,-91.1463
18928,"Non-compliant",nc,PA,40.3360,-75.0429
36006,"Non-compliant",nc,AL,32.6596,-86.7178
78164,"Out of Coverage",ooc,TX,28.9892,-97.5121
47630,"Non-compliant",nc,IN,37.9637,-87.3938
12844,"Non-compliant",nc,NY,43.4754,-73.6272
13056,"Non-compliant",nc,NY,42.6772,-76.1052
84305,"Non-compliant",nc,UT,41.9188,-112.0486
77706,"Out of Coverage",ooc,TX,30.0948,-94.1648
68337,"Non-compliant",nc,NE,40.1377,-95.8341
49649,"Non-compliant",nc,MI,44.5756,-85.5262
22948,"Non-compliant",nc,VA,38.3572,-78.1229
53805,"Non-compliant",nc,WI,43.1393,-90.7061
46776,"Non-compliant",nc,IN,41.7309,-85.1465
54455,"Non-compliant",nc,WI,44.7997,-89.6845
21771,"Non-compliant",nc,MD,39.3881,-77.1723
71747,"Non-compliant",nc,AR,33.0459,-92.1942
61536,"Out of Coverage",ooc,IL,40.6798,-89.7952
16928,"Non-compliant",nc,PA,41.9596,-77.4357
21017,"Non-compliant",nc,MD,39.4756,-76.2420
69156,"Non-compliant",nc,NE,41.2347,-103.3061
44507,"Out of Coverage",ooc,OH,41.0732,-80.6553
35760,"Non-compliant",nc,AL,34.5494,-86.3961
39648,"Non-compliant",nc,MS,31.1769,-90.4016
65320,"Non-compliant",nc,MO,39.0694,-92.9487
49031,"Non-compliant",nc,MI,41.8968,-85.9923
03245,"Non-compliant",nc,NH,43.7378,-71.6044
98502,"Non-compliant",nc,WA,47.1043,-123.0552
71416,"Non-compliant",nc,LA,31.5432,-92.9182
44288,"Out of Coverage",ooc,OH,41.2392,-81.0535
08344,"Out of Coverage",ooc,NJ,39.5553,-75.0276
23705,"Non-compliant",nc,VA,36.8686,-76.3552
32723,"Out of Coverage",ooc,FL,29.0275,-81.3068
86031,"Out of Coverage",ooc,AZ,35.4056,-110.0848
46524,"Non-compliant",nc,IN,41.2918,-86.0350
28002,"Out of Coverage",ooc,NC,35.3501,-80.2001
37119,"Out of Coverage",ooc,TN,36.6320,-86.5390
62326,"Out of Coverage",ooc,IL,40.4156,-90.7846
46045,"Non-compliant",nc,IN,40.2898,-86.1494
62722,"Out of Coverage",ooc,IL,39.7495,-89.6060
33685,"Out of Coverage",ooc,FL,27.8720,-82.4388
33947,"Out of Coverage",ooc,FL,26.8842,-82.2691
79239,"Out of Coverage",ooc,TX,34.6724,-100.7259
75468,"Out of Coverage",ooc,TX,33.5702,-95.3908
02808,"Non-compliant",nc,RI,41.4114,-71.7465
81324,"Non-compliant",nc,CO,37.7632,-108.9181
75479,"Out of Coverage",ooc,TX,33.6066,-96.3502
05474,"Non-compliant",nc,VT,44.8353,-73.2778
13064,"Non-compliant",nc,NY,43.4313,-76.2004
17983,"Non-compliant",nc,PA,40.6445,-76.5448
67057,"Non-compliant",nc,KS,37.0300,-98.6547
66071,"Non-compliant",nc,KS,38.5720,-94.8937
78353,"Out of Coverage",ooc,TX,26.9249,-98.1922
57218,"Non-compliant",nc,SD,44.6738,-96.6435
13761,"Non-compliant",nc,NY,42.0984,-76.0494
42732,"Out of Coverage",ooc,KY,37.6061,-86.0906
79607,"Out of Coverage",ooc,TX,32.4190,-99.8221
76836,"Out of Coverage",ooc,TX,31.3957,-99.5990
54928,"Non-compliant",nc,WI,44.7276,-88.8887
02568,"Non-compliant",nc,MA,41.4500,-70.5937
17225,"Non-compliant",nc,PA,39.7818,-77.7470
31095,"Out of Coverage",ooc,GA,32.4874,-83.6697
61731,"Out of Coverage",ooc,IL,40.6030,-88.4943
14172,"Non-compliant",nc,NY,43.2968,-78.8244
77859,"Out of Coverage",ooc,TX,30.8669,-96.5843
59230,"Non-compliant",nc,MT,48.2034,-106.6094
05045,"Non-compliant",nc,VT,43.9010,-72.1902
29015,"Out of Coverage",ooc,SC,34.4967,-81.3459
03222,"Non-compliant",nc,NH,43.6120,-71.7507
23867,"Non-compliant",nc,VA,36.8191,-77.4832
83852,"Non-compliant",nc,ID,48.3055,-116.5338
59645,"Non-compliant",nc,MT,46.6332,-111.0506
28775,"Out of Coverage",ooc,NC,35.0311,-83.3274
49090,"Non-compliant",nc,MI,42.4041,-86.2542
75153,"Out of Coverage",ooc,TX,32.1196,-96.3327
61053,"Out of Coverage",ooc,IL,42.1053,-89.9845
66512,"Non-compliant",nc,KS,39.2038,-95.5476
65444,"Non-compliant",nc,MO,37.3972,-92.0465
04005,"Non-compliant",nc,ME,43.4935,-70.4883
27863,"Out of Coverage",ooc,NC,35.4929,-77.9578
73664,"Non-compliant",nc,OK,35.1617,-99.1706
35672,"Non-compliant",nc,AL,34.6491,-87.4262
27054,"Out of Coverage",ooc,NC,35.7901,-80.6051
97384,"Non-compliant",nc,OR,44.7903,-122.6187
25174,"Non-compliant",nc,WV,37.8547,-81.4184
67218,"Non-compliant",nc,KS,37.6690,-97.2802
45872,"Out of Coverage",ooc,OH,41.1867,-83.6806
39162,"Non-compliant",nc,MS,32.6125,-90.5965
39173,"Non-compliant",nc,MS,32.7628,-90.3628
24328,"Non-compliant",nc,VA,36.6640,-80.6907
88120,"Non-compliant",nc,NM,34.8107,-103.2980
51536,"Non-compliant",nc,IA,41.3832,-95.3445
19523,"Non-compliant",nc,PA,40.2026,-75.8363
62543,"Out of Coverage",ooc,IL,39.9711,-89.1725
52531,"Non-compliant",nc,IA,41.0287,-92.7946
71375,"Non-compliant",nc,LA,31.8076,-91.3872
56444,"Non-compliant",nc,MN,46.4446,-93.8849
32145,"Out of Coverage",ooc,FL,29.7051,-81.4909
62928,"Out of Coverage",ooc,IL,37.4829,-88.5791
45832,"Out of Coverage",ooc,OH,40.9270,-84.7238
15542,"Non-compliant",nc,PA,39.8646,-79.0616
55324,"Non-compliant",nc,MN,45.1029,-94.4249
58330,"Non-compliant",nc,ND,48.4308,-98.4458
82644,"Non-compliant",nc,WY,42.8405,-106.3659
79940,"Out of Coverage",ooc,TX,31.6948,-106.3000
51461,"Non-compliant",nc,IA,42.1646,-95.4443
46510,"Non-compliant",nc,IN,41.1165,-85.8686
41616,"Out of Coverage",ooc,KY,37.5767,-82.8708
56701,"Non-compliant",nc,MN,48.1191,-96.1811
52046,"Non-compliant",nc,IA,42.4451,-91.0083
66406,"Non-compliant",nc,KS,39.8988,-96.4286
48604,"Non-compliant",nc,MI,43.4732,-83.9514
05901,"Non-compliant",nc,VT,44.9981,-71.7104
71450,"Non-compliant",nc,LA,31.7726,-93.3954
78834,"Out of Coverage",ooc,TX,28.5278,-99.8635
45693,"Out of Coverage",ooc,OH,38.8017,-83.5333
58341,"Non-compliant",nc,ND,47.7035,-99.7478
70714,"Non-compliant",nc,LA,30.5814,-91.1429
16863,"Non-compliant",nc,PA,40.9056,-78.5001
87519,"Non-compliant",nc,NM,36.7539,-105.6128
99025,"Non-compliant",nc,WA,47.7274,-117.0640
30822,"Out of Coverage",ooc,GA,32.9129,-81.8538
43469,"Out of Coverage",ooc,OH,41.4512,-83.3646
06339,"Out of Coverage",ooc,CT,41.4401,-71.9956
19720,"Non-compliant",nc,DE,39.5929,-75.6515
55973,"Non-compliant",nc,MN,43.8090,-92.7595
88422,"Non-compliant",nc,NM,36.3048,-103.9730
47380,"Non-compliant",nc,IN,40.2804,-85.0371
05359,"Non-compliant",nc,VT,43.1300,-72.7210
38802,"Non-compliant",nc,MS,34.2345,-88.7671
45671,"Out of Coverage",ooc,OH,38.9577,-83.2365
49638,"Non-compliant",nc,MI,44.2972,-85.7396
01029,"Non-compliant",nc,MA,42.1909,-73.0517
23523,"Non-compliant",nc,VA,36.8294,-76.2701
87315,"Non-compliant",nc,NM,34.7344,-108.6934
76385,"Out of Coverage",ooc,TX,34.1554,-99.2663
44415,"Out of Coverage",ooc,OH,40.7630,-80.7042
16881,"Non-compliant",nc,PA,41.0098,-78.3214
73436,"Non-compliant",nc,OK,34.2939,-97.0339
56761,"Non-compliant",nc,MN,48.6452,-95.7072
38581,"Out of Coverage",ooc,TN,35.7668,-85.6788
60152,"Out of Coverage",ooc,IL,42.2442,-88.6074
49690,"Non-compliant",nc,MI,44.8020,-85.4347
57062,"Non-compliant",nc,SD,42.8687,-97.9288
49706,"Non-compliant",nc,MI,45.4405,-84.7924
18628,"Non-compliant",nc,PA,41.4180,-76.3002
89420,"Out of Coverage",ooc,NV,38.5063,-118.1815
53536,"Non-compliant",nc,WI,42.7732,-89.2877
50861,"Non-compliant",nc,IA,40.9017,-94.2633
84043,"Non-compliant",nc,UT,40.3958,-111.8506
59477,"Non-compliant",nc,MT,47.4958,-111.8861
29450,"Out of Coverage",ooc,SC,33.0439,-79.7841
47374,"Non-compliant",nc,IN,39.8324,-84.8936
86044,"Out of Coverage",ooc,AZ,36.7093,-110.8411
98490,"Non-compliant",nc,WA,47.2061,-122.4822
77572,"Out of Coverage",ooc,TX,29.6658,-95.0194
06374,"Out of Coverage",ooc,CT,41.6775,-71.9220
12544,"Non-compliant",nc,NY,42.2596,-73.6680
86431,"Out of Coverage",ooc,AZ,35.3896,-114.2221
39348,"Non-compliant",nc,MS,32.0167,-89.0584
25060,"Non-compliant",nc,WV,37.9622,-81.4968
47932,"Non-compliant",nc,IN,40.1326,-87.3819
65674,"Non-compliant",nc,MO,37.7923,-93.5795
29340,"Out of Coverage",ooc,SC,35.0615,-81.6491
37023,"Out of Coverage",ooc,TN,36.5716,-87.7378
19946,"Non-compliant",nc,DE,39.0342,-75.4545
16335,"Non-compliant",nc,PA,41.6338,-80.1488
52639,"Non-compliant",nc,IA,40.5139,-91.4240
29924,"Out of Coverage",ooc,SC,32.8729,-81.0973
07746,"Out of Coverage",ooc,NJ,40.3182,-74.2639
21716,"Non-compliant",nc,MD,39.3164,-77.6230
32680,"Out of Coverage",ooc,FL,29.6699,-83.0050
72941,"Non-compliant",nc,AR,35.3661,-94.1917
43466,"Out of Coverage",ooc,OH,41.2993,-83.4701
98408,"Non-compliant",nc,WA,47.2073,-122.4444
53803,"Non-compliant",nc,WI,42.5545,-90.3508
61050,"Out of Coverage",ooc,IL,42.4281,-89.7643
26339,"Non-compliant",nc,WV,39.4125,-80.6352
88542,"Out of Coverage",ooc,TX,31.6948,-106.3000
43058,"Out of Coverage",ooc,OH,40.0581,-82.4013
33458,"Out of Coverage",ooc,FL,26.9339,-80.1201
10551,"Non-compliant",nc,NY,40.9126,-73.8371
49920,"Non-compliant",nc,MI,46.1093,-88.3505
66079,"Non-compliant",nc,KS,38.5666,-95.1234
87575,"Non-compliant",nc,NM,36.6805,-106.5570
12775,"Non-compliant",nc,NY,41.6134,-74.5872
07737,"Out of Coverage",ooc,NJ,40.4177,-74.0623
73644,"Non-compliant",nc,OK,35.4104,-99.4211
75784,"Out of Coverage",ooc,TX,31.8859,-95.0118
12480,"Non-compliant",nc,NY,42.1363,-74.3774
48910,"Non-compliant",nc,MI,42.7008,-84.5490
03886,"Non-compliant",nc,NH,43.8620,-71.2645
53593,"Non-compliant",nc,WI,42.9999,-89.5522
33838,"Out of Coverage",ooc,FL,28.0194,-81.6212
49847,"Non-compliant",nc,MI,45.7149,-87.6227
97409,"Non-compliant",nc,OR,44.1276,-123.2666
71678,"Non-compliant",nc,AR,33.9787,-91.6991
46553,"Non-compliant",nc,IN,41.4917,-85.8338
04769,"Non-compliant",nc,ME,46.6842,-68.0118
29655,"Out of Coverage",ooc,SC,34.3198,-82.6574
12521,"Non-compliant",nc,NY,42.1760,-73.6571
78623,"Out of Coverage",ooc,TX,29.9627,-98.2088
57474,"Non-compliant",nc,SD,45.2866,-98.2792
53928,"Non-compliant",nc,WI,43.4266,-89.1491
17727,"Non-compliant",nc,PA,41.5299,-77.4917
46534,"Non-compliant",nc,IN,41.2809,-86.6082
67672,"Non-compliant",nc,KS,39.0250,-99.8796
22960,"Non-compliant",nc,VA,38.2192,-78.0461
43943,"Out of Coverage",ooc,OH,40.2083,-80.7125
39423,"Non-compliant",nc,MS,31.1693,-88.9200
59648,"Non-compliant",nc,MT,47.0856,-112.1476
49265,"Non-compliant",nc,MI,42.0295,-84.1839
18512,"Non-compliant",nc,PA,41.4350,-75.6103
88125,"Non-compliant",nc,NM,33.6050,-103.2782
78952,"Out of Coverage",ooc,TX,29.9349,-96.9675
33394,"Out of Coverage",ooc,FL,26.1221,-80.1390
64508,"Non-compliant",nc,MO,39.6763,-94.8574
87557,"Non-compliant",nc,NM,36.3357,-105.6086
24712,"Non-compliant",nc,WV,37.4323,-80.9974
79951,"Out of Coverage",ooc,TX,31.7587,-106.4869
01270,"Non-compliant",nc,MA,42.5150,-73.0412
67102,"Non-compliant",nc,KS,37.2377,-96.8389
23110,"Non-compliant",nc,VA,37.6135,-76.8101
48438,"Non-compliant",nc,MI,42.9147,-83.4845
21084,"Non-compliant",nc,MD,39.6162,-76.4684
73773,"Non-compliant",nc,OK,36.2781,-97.8996
87046,"Non-compliant",nc,NM,36.1842,-106.9567
88122,"Non-compliant",nc,NM,33.8423,-103.7719
99031,"Non-compliant",nc,WA,47.4338,-117.3827
62079,"Out of Coverage",ooc,IL,39.1159,-90.1237
16238,"Non-compliant",nc,PA,40.7863,-79.5213
18618,"Non-compliant",nc,PA,41.3592,-76.0451
37313,"Out of Coverage",ooc,TN,35.3516,-85.7003
29511,"Out of Coverage",ooc,SC,33.9823,-79.1777
18930,"Non-compliant",nc,PA,40.5310,-75.2117
77481,"Out of Coverage",ooc,TX,29.4683,-95.5776
58758,"Non-compliant",nc,ND,47.7781,-100.1225
71226,"Non-compliant",nc,LA,32.2922,-92.4374
28041,"Out of Coverage",ooc,NC,35.5817,-80.4581
14061,"Non-compliant",nc,NY,42.5946,-79.0840
82633,"Non-compliant",nc,WY,42.7626,-105.3855
18322,"Non-compliant",nc,PA,40.9309,-75.4104
80633,"Non-compliant",nc,CO,40.4233,-104.7091
50478,"Non-compliant",nc,IA,43.3875,-93.7517
19067,"Non-compliant",nc,PA,40.2084,-74.8291
70810,"Non-compliant",nc,LA,30.3633,-91.0919
16114,"Non-compliant",nc,PA,41.3931,-80.1837
27923,"Out of Coverage",ooc,NC,36.3751,-75.9340
14816,"Non-compliant",nc,NY,42.1939,-76.7361
75483,"Out of Coverage",ooc,TX,33.1384,-95.6011
83241,"Non-compliant",nc,ID,42.5500,-111.7400
15606,"Non-compliant",nc,PA,40.3015,-79.5389
78467,"Out of Coverage",ooc,TX,27.7770,-97.4632
37354,"Out of Coverage",ooc,TN,35.4916,-84.3395
06140,"Out of Coverage",ooc,CT,41.7918,-72.7188
29409,"Out of Coverage",ooc,SC,32.7961,-79.9605
03779,"Non-compliant",nc,NH,43.9906,-72.0813
12726,"Non-compliant",nc,NY,41.6920,-74.9741
01831,"Non-compliant",nc,MA,42.7711,-71.1221
58357,"Non-compliant",nc,ND,47.9487,-99.1401
89832,"Out of Coverage",ooc,NV,41.9477,-116.0987
68956,"Non-compliant",nc,NE,40.6165,-98.6572
45860,"Out of Coverage",ooc,OH,40.4062,-84.5076
49437,"Non-compliant",nc,MI,43.4242,-86.3740
50262,"Non-compliant",nc,IA,40.8645,-93.8073
54209,"Non-compliant",nc,WI,45.0100,-87.2805
72110,"Non-compliant",nc,AR,35.1692,-92.7354
76306,"Out of Coverage",ooc,TX,33.9519,-98.5145
79744,"Out of Coverage",ooc,TX,30.9156,-101.9152
14627,"Non-compliant",nc,NY,43.1275,-77.6277
28017,"Out of Coverage",ooc,NC,35.2543,-81.6670
18459,"Non-compliant",nc,PA,41.6160,-75.2747
23327,"Non-compliant",nc,VA,36.7085,-76.2785
19428,"Non-compliant",nc,PA,40.0825,-75.3044
39841,"Out of Coverage",ooc,GA,31.2984,-84.7175
75561,"Out of Coverage",ooc,TX,33.5253,-94.2657
76070,"Out of Coverage",ooc,TX,32.2713,-97.6567
53056,"Non-compliant",nc,WI,43.1460,-88.3097
46711,"Non-compliant",nc,IN,40.6716,-84.9343
72047,"Non-compliant",nc,AR,35.2087,-92.2123
33421,"Out of Coverage",ooc,FL,26.7084,-80.2306
53952,"Non-compliant",nc,WI,43.7799,-89.5632
97908,"Non-compliant",nc,OR,44.3009,-117.9444
75713,"Out of Coverage",ooc,TX,32.4112,-95.2899
04938,"Non-compliant",nc,ME,44.6653,-70.1329
67104,"Non-compliant",nc,KS,37.2845,-98.5848
98813,"Non-compliant",nc,WA,48.0082,-119.6712
28135,"Out of Coverage",ooc,NC,34.9823,-80.1538
12423,"Non-compliant",nc,NY,42.3860,-74.1117
14449,"Non-compliant",nc,NY,43.2354,-77.1376
54552,"Non-compliant",nc,WI,45.9363,-90.4246
76228,"Out of Coverage",ooc,TX,33.5879,-98.1574
84327,"Non-compliant",nc,UT,41.8627,-111.9908
88024,"Non-compliant",nc,NM,32.0682,-106.6310
27311,"Out of Coverage",ooc,NC,36.4899,-79.4736
46017,"Non-compliant",nc,IN,40.0742,-85.6069
03597,"Non-compliant",nc,NH,44.6956,-71.3874
77878,"Out of Coverage",ooc,TX,30.4702,-96.4804
18336,"Non-compliant",nc,PA,41.3674,-74.7154
72145,"Non-compliant",nc,AR,35.2774,-91.7326
78549,"Out of Coverage",ooc,TX,26.4671,-98.0393
01568,"Non-compliant",nc,MA,42.1756,-71.6032
97869,"Non-compliant",nc,OR,44.4570,-118.6952
66070,"Non-compliant",nc,KS,39.2136,-95.4404
47102,"Non-compliant",nc,IN,38.7478,-85.7962
35660,"Non-compliant",nc,AL,34.7578,-87.6971
52246,"Non-compliant",nc,IA,41.6438,-91.5669
71720,"Non-compliant",nc,AR,33.7298,-92.6180
31303,"Out of Coverage",ooc,GA,32.5126,-81.3086
15563,"Non-compliant",nc,PA,40.0948,-78.9658
44442,"Out of Coverage",ooc,OH,40.9646,-80.5534
21842,"Non-compliant",nc,MD,38.3365,-75.0849
59256,"Non-compliant",nc,MT,48.8764,-104.5802
63828,"Non-compliant",nc,MO,36.7504,-89.6918
29556,"Out of Coverage",ooc,SC,33.6878,-79.7832
12065,"Non-compliant",nc,NY,42.8499,-73.7851
05602,"Non-compliant",nc,VT,44.2641,-72.5770
12770,"Non-compliant",nc,NY,41.4511,-74.8410
13901,"Non-compliant",nc,NY,42.1463,-75.8865
27514,"Out of Coverage",ooc,NC,35.9203,-79.0372
43821,"Out of Coverage",ooc,OH,40.1069,-81.9998
50135,"Non-compliant",nc,IA,41.7184,-92.9114
48849,"Non-compliant",nc,MI,42.7863,-85.1357
80833,"Non-compliant",nc,CO,38.7642,-104.0241
78023,"Out of Coverage",ooc,TX,29.6321,-98.7542
33682,"Out of Coverage",ooc,FL,27.8720,-82.4388
40579,"Out of Coverage",ooc,KY,38.0283,-84.4715
74001,"Non-compliant",nc,OK,36.4901,-96.0616
97128,"Non-compliant",nc,OR,45.2097,-123.2043
58201,"Non-compliant",nc,ND,47.9010,-97.0446
18103,"Non-compliant",nc,PA,40.5891,-75.4645
33464,"Out of Coverage",ooc,FL,26.3587,-80.0831
11788,"Non-compliant",nc,NY,40.8231,-73.1958
59754,"Non-compliant",nc,MT,45.5311,-112.3495
67056,"Non-compliant",nc,KS,38.0064,-97.5118
12817,"Non-compliant",nc,NY,43.6451,-73.8066
15736,"Non-compliant",nc,PA,40.6922,-79.3422
33338,"Out of Coverage",ooc,FL,26.1223,-80.1434
65735,"Non-compliant",nc,MO,38.0084,-93.4724
45429,"Out of Coverage",ooc,OH,39.6841,-84.1633
49004,"Non-compliant",nc,MI,42.3518,-85.5621
64628,"Non-compliant",nc,MO,39.7846,-93.0719
27887,"Out of Coverage",ooc,NC,36.2352,-77.5026
54023,"Non-compliant",nc,WI,44.9874,-92.5598
36535,"Non-compliant",nc,AL,30.4007,-87.6857
89803,"Out of Coverage",ooc,NV,40.8324,-115.7631
16937,"Non-compliant",nc,PA,41.9656,-77.7111
04072,"Non-compliant",nc,ME,43.5209,-70.4546
51103,"Non-compliant",nc,IA,42.5068,-96.4295
37037,"Out of Coverage",ooc,TN,35.6960,-86.3680
36119,"Non-compliant",nc,AL,32.2334,-86.2085
74555,"Non-compliant",nc,OK,34.2691,-95.9685
07876,"Out of Coverage",ooc,NJ,40.8539,-74.6536
37763,"Out of Coverage",ooc,TN,35.8528,-84.4971
27020,"Out of Coverage",ooc,NC,36.1242,-80.8137
08880,"Out of Coverage",ooc,NJ,40.5523,-74.5311
71366,"Non-compliant",nc,LA,31.9248,-91.2784
36065,"Non-compliant",nc,AL,32.0726,-86.0606
71828,"Non-compliant",nc,AR,33.7008,-93.2941
83633,"Non-compliant",nc,ID,42.9799,-115.1899
97413,"Non-compliant",nc,OR,44.1755,-122.1217
07652,"Out of Coverage",ooc,NJ,40.9477,-74.0672
18629,"Non-compliant",nc,PA,41.5587,-76.1035
74403,"Non-compliant",nc,OK,35.7411,-95.3449
35444,"Non-compliant",nc,AL,33.2775,-87.3090
99750,"Non-compliant",nc,AK,67.7269,-164.5333
68860,"Non-compliant",nc,NE,41.1411,-99.7632
74019,"Non-compliant",nc,OK,36.2806,-95.6039
29568,"Out of Coverage",ooc,SC,33.9064,-78.7934
57479,"Non-compliant",nc,SD,45.3486,-98.4757
67664,"Non-compliant",nc,KS,39.8370,-99.5683
21636,"Non-compliant",nc,MD,39.0230,-75.7926
53403,"Non-compliant",nc,WI,42.7060,-87.8014
45435,"Out of Coverage",ooc,OH,39.7505,-84.2686
28526,"Out of Coverage",ooc,NC,35.2554,-77.3646
16677,"Non-compliant",nc,PA,40.8136,-78.2390
54115,"Non-compliant",nc,WI,44.4388,-88.0806
84324,"Non-compliant",nc,UT,41.4975,-111.9416
97886,"Non-compliant",nc,OR,45.8074,-118.3733
57775,"Non-compliant",nc,SD,44.1035,-102.0159
11739,"Non-compliant",nc,NY,40.7297,-73.1607
11954,"Non-compliant",nc,NY,41.0459,-71.9440
44068,"Out of Coverage",ooc,OH,41.9046,-80.6850
85621,"Out of Coverage",ooc,AZ,31.3770,-110.9435
77464,"Out of Coverage",ooc,TX,29.5948,-95.9727
51055,"Non-compliant",nc,IA,42.2427,-96.2306
34614,"Out of Coverage",ooc,FL,28.6622,-82.5236
58002,"Non-compliant",nc,ND,46.9763,-97.4069
48435,"Non-compliant",nc,MI,43.2645,-83.3796
97833,"Non-compliant",nc,OR,44.8776,-117.9756
72524,"Non-compliant",nc,AR,35.8184,-91.3375
20118,"Non-compliant",nc,VA,38.9687,-77.7355
14550,"Non-compliant",nc,NY,42.6742,-78.0845
68314,"Non-compliant",nc,NE,41.0007,-97.0745
20656,"Non-compliant",nc,MD,38.3593,-76.6833
62319,"Out of Coverage",ooc,IL,40.1511,-90.7544
70571,"Non-compliant",nc,LA,30.5335,-92.0815
27291,"Out of Coverage",ooc,NC,36.4151,-79.1942
38577,"Out of Coverage",ooc,TN,36.5781,-85.0384
58653,"Non-compliant",nc,ND,46.0916,-103.1354
35491,"Non-compliant",nc,AL,32.9237,-88.0853
33157,"Out of Coverage",ooc,FL,25.6062,-80.3426
53040,"Non-compliant",nc,WI,43.5214,-88.1925
65254,"Non-compliant",nc,MO,39.2257,-92.8318
17065,"Non-compliant",nc,PA,40.1115,-77.1902
03263,"Non-compliant",nc,NH,43.2874,-71.3330
30025,"Out of Coverage",ooc,GA,33.6791,-83.6835
34216,"Out of Coverage",ooc,FL,27.5291,-82.7317
38914,"Non-compliant",nc,MS,33.8514,-89.4378
38238,"Out of Coverage",ooc,TN,36.3434,-88.8503
13368,"Non-compliant",nc,NY,43.6262,-75.3553
14055,"Non-compliant",nc,NY,42.5466,-78.6110
56241,"Non-compliant",nc,MN,44.8087,-95.5516
29418,"Out of Coverage",ooc,SC,32.8929,-80.0458
97876,"Non-compliant",nc,OR,45.5077,-118.0270
11730,"Non-compliant",nc,NY,40.7282,-73.1805
13339,"Non-compliant",nc,NY,42.9372,-74.6433
86305,"Out of Coverage",ooc,AZ,34.8185,-112.9584
12787,"Non-compliant",nc,NY,41.8002,-74.8286
21088,"Non-compliant",nc,MD,39.7187,-76.8439
61085,"Out of Coverage",ooc,IL,42.3492,-90.0202
31503,"Out of Coverage",ooc,GA,31.2137,-82.3557
17570,"Non-compliant",nc,PA,40.1301,-76.5705
60556,"Out of Coverage",ooc,IL,41.7504,-88.7754
11950,"Non-compliant",nc,NY,40.8064,-72.8566
30903,"Out of Coverage",ooc,GA,33.3860,-82.0910
79105,"Out of Coverage",ooc,TX,35.4015,-101.8951
18074,"Non-compliant",nc,PA,40.3157,-75.5022
85629,"Out of Coverage",ooc,AZ,31.9452,-111.0002
74727,"Non-compliant",nc,OK,34.0245,-95.8403
24944,"Non-compliant",nc,WV,38.4097,-79.8015
44243,"Out of Coverage",ooc,OH,41.1475,-81.3415
12603,"Non-compliant",nc,NY,41.6907,-73.8621
48879,"Non-compliant",nc,MI,43.0059,-84.5719
38457,"Out of Coverage",ooc,TN,35.0310,-87.2961
97824,"Non-compliant",nc,OR,45.3199,-117.8147
04744,"Non-compliant",nc,ME,47.2389,-68.5839
01460,"Non-compliant",nc,MA,42.5401,-71.4877
37888,"Out of Coverage",ooc,TN,36.3106,-83.5937
18051,"Non-compliant",nc,PA,40.5930,-75.6568
56684,"Non-compliant",nc,MN,47.7478,-95.7607
27965,"Out of Coverage",ooc,NC,36.2737,-75.9097
16313,"Non-compliant",nc,PA,41.7302,-79.1719
15539,"Non-compliant",nc,PA,40.1217,-78.5856
70340,"Non-compliant",nc,LA,29.6663,-91.1020
45166,"Out of Coverage",ooc,OH,39.4805,-83.6772
48887,"Non-compliant",nc,MI,43.0595,-85.2628
26578,"Non-compliant",nc,WV,39.4466,-80.1762
